Date,Mean Pressure,Absolute Daily Max Air Temp.,Mean Air Temp.,Absolute Daily Min Air Temp.,Mean Dew Point,Mean Relative Humidity,Mean Amount of Cloud,Total Rainfall,Total Bright Sunshine
2001-09-10,1008.2,28.1,27.4,26.5,24.0,82.0,85.0,0.02,0.1
2001-09-11,1008.7,29.7,27.8,26.9,24.5,82.0,85.0,0.02,2.3
2001-09-12,1009.2,31.0,28.4,26.8,23.8,77.0,76.0,0.0,7.8
2001-09-13,1008.2,30.5,28.4,26.7,24.5,79.0,59.0,0.0,7.7
2001-09-14,1008.4,29.8,27.9,25.6,24.5,82.0,61.0,6.0,3.7
2001-09-15,1007.6,32.5,29.2,27.2,23.5,72.0,47.0,0.0,8.9
2001-09-16,1007.7,32.4,29.4,26.8,20.4,59.0,6.0,0.0,9.3
2001-09-17,1006.6,32.6,29.7,27.2,23.0,68.0,9.0,0.0,7.6
2001-09-18,1006.1,32.9,30.1,28.0,24.9,75.0,31.0,0.0,6.7
2001-09-19,1005.3,33.8,30.5,28.2,23.7,68.0,65.0,0.0,6.5
2001-09-20,1005.6,30.9,28.0,24.9,23.4,77.0,88.0,52.6,1.1
2001-09-21,1010.3,28.0,26.5,24.9,24.2,88.0,89.0,26.4,0.0
2001-09-22,1011.7,29.0,27.5,26.4,22.4,74.0,50.0,0.02,9.9
2001-09-23,1009.7,30.2,28.2,26.1,21.0,66.0,40.0,0.0,10.0
2001-09-24,1007.5,31.9,29.2,26.3,20.5,60.0,39.0,0.0,9.1
2001-09-25,1005.6,32.4,29.7,27.2,19.7,55.0,27.0,0.0,9.5
2001-09-26,1004.9,30.9,29.0,27.4,20.4,60.0,68.0,0.0,4.6
2001-09-27,1005.7,32.1,29.1,26.7,19.8,57.0,17.0,0.0,10.4
2001-09-28,1007.7,32.3,29.1,26.5,20.6,60.0,37.0,0.0,8.5
2001-09-29,1008.7,31.8,29.0,26.6,20.8,61.0,35.0,0.0,9.7
2001-09-30,1010.1,31.6,29.0,26.6,20.8,61.0,16.0,0.0,10.4
2001-10-01,1012.8,30.8,28.6,25.6,21.7,67.0,59.0,9.2,7.3
2001-10-02,1014.7,28.2,27.0,25.8,22.2,75.0,71.0,0.02,8.4
2001-10-03,1014.2,28.5,27.0,26.2,22.5,76.0,60.0,0.0,7.9
2001-10-04,1014.4,29.0,27.0,24.8,23.0,79.0,73.0,0.7,1.7
2001-10-05,1014.2,28.0,26.5,24.8,21.8,75.0,84.0,0.2,5.7
2001-10-06,1013.7,28.0,26.6,25.4,22.1,76.0,82.0,0.02,6.1
2001-10-07,1012.9,28.1,26.9,26.0,23.2,80.0,65.0,0.02,5.6
2001-10-08,1012.1,29.9,27.4,26.0,23.5,79.0,65.0,0.02,2.5
2001-10-09,1012.4,28.8,26.8,25.5,20.9,71.0,86.0,0.02,3.0
2001-10-10,1014.6,27.5,26.1,24.7,19.9,69.0,85.0,0.0,0.8
2001-10-11,1015.4,27.9,26.5,25.4,20.9,71.0,47.0,0.02,9.2
2001-10-12,1014.9,27.4,26.1,24.9,20.3,71.0,55.0,0.02,9.2
2001-10-13,1013.1,26.7,25.6,24.9,19.9,71.0,64.0,0.0,5.7
2001-10-14,1012.1,27.0,25.7,24.9,19.9,70.0,72.0,0.0,7.8
2001-10-15,1012.1,28.0,26.0,24.4,21.5,76.0,63.0,0.0,5.2
2001-10-16,1010.4,31.2,27.4,24.7,18.9,61.0,23.0,0.0,10.0
2001-10-17,1011.8,29.7,26.8,24.1,18.4,60.0,20.0,0.0,8.3
2001-10-18,1015.9,27.3,25.9,24.6,20.7,73.0,69.0,0.5,8.0
2001-10-19,1018.7,26.5,25.2,24.4,19.4,70.0,60.0,0.02,7.3
2001-10-20,1017.4,26.5,25.0,23.7,18.8,69.0,47.0,0.0,10.1
2001-10-21,1015.6,26.9,25.3,23.6,20.2,73.0,44.0,0.0,10.4
2001-10-22,1016.1,27.9,26.0,24.1,20.2,71.0,68.0,0.0,9.5
2001-10-23,1017.0,26.7,25.6,24.6,20.5,74.0,66.0,0.0,2.6
2001-10-24,1015.8,27.2,25.7,24.7,20.7,74.0,39.0,0.0,9.4
2001-10-25,1015.1,26.2,25.2,24.3,20.2,74.0,42.0,0.0,8.8
2001-10-26,1014.8,27.2,25.4,24.2,21.3,79.0,48.0,0.0,8.1
2001-10-27,1014.4,28.3,26.0,24.0,22.1,79.0,43.0,0.0,7.6
2001-10-28,1015.0,28.5,26.3,24.9,20.5,71.0,61.0,0.0,5.8
2001-10-29,1017.5,25.2,24.0,22.0,18.5,72.0,88.0,0.1,0.5
2001-10-30,1017.9,25.6,24.2,22.7,18.9,72.0,74.0,0.0,5.6
2001-10-31,1017.6,26.6,24.9,23.8,19.9,74.0,67.0,0.0,7.8
2001-11-01,1017.1,27.9,25.8,24.3,21.5,78.0,44.0,0.0,9.7
2001-11-02,1015.6,27.3,25.7,25.0,22.4,82.0,74.0,0.0,6.4
2001-11-03,1014.7,28.3,26.2,24.9,23.2,84.0,55.0,0.02,7.7
2001-11-04,1016.6,26.0,24.8,23.6,21.4,81.0,90.0,0.7,0.9
2001-11-05,1018.6,27.9,25.4,23.5,19.9,72.0,36.0,0.0,9.6
2001-11-06,1020.6,24.3,22.7,21.3,15.1,63.0,65.0,0.0,2.8
2001-11-07,1019.1,24.1,22.7,21.4,16.3,67.0,63.0,0.02,7.5
2001-11-08,1016.9,24.5,22.8,20.7,17.0,70.0,22.0,0.02,9.7
2001-11-09,1016.2,25.0,22.8,20.4,13.0,55.0,59.0,0.0,7.4
2001-11-10,1016.2,24.2,22.1,19.3,12.2,54.0,37.0,0.0,8.9
2001-11-11,1016.3,24.2,22.2,20.0,12.6,55.0,66.0,0.0,8.6
2001-11-12,1017.1,23.2,22.1,20.7,13.5,59.0,76.0,0.02,0.4
2001-11-13,1018.5,22.8,21.2,18.6,14.6,67.0,98.0,1.0,0.0
2001-11-14,1021.9,21.7,17.7,14.1,8.5,55.0,99.0,1.0,0.0
2001-11-15,1022.7,19.0,16.5,13.1,5.1,48.0,91.0,1.1,0.2
2001-11-16,1021.7,21.1,18.5,15.6,6.5,46.0,12.0,0.0,10.3
2001-11-17,1021.8,21.9,19.1,16.2,8.6,51.0,0.0,0.0,10.3
2001-11-18,1022.1,22.4,19.7,17.0,10.7,57.0,0.0,0.0,10.1
2001-11-19,1021.8,22.5,19.8,17.7,8.2,48.0,0.0,0.0,10.0
2001-11-20,1021.9,21.9,19.6,17.3,8.5,50.0,1.0,0.0,10.0
2001-11-21,1021.2,21.7,19.5,17.1,10.3,56.0,1.0,0.0,10.0
2001-11-22,1020.2,21.8,19.6,17.3,11.8,62.0,3.0,0.0,10.1
2001-11-23,1018.5,22.5,20.1,18.3,13.4,67.0,11.0,0.0,9.5
2001-11-24,1016.3,22.8,20.2,17.8,13.8,68.0,6.0,0.0,9.3
2001-11-25,1016.5,22.8,20.4,18.6,13.4,65.0,8.0,0.0,9.8
2001-11-26,1020.8,22.8,20.9,19.1,12.4,60.0,16.0,0.0,9.5
2001-11-27,1020.5,21.8,20.4,18.9,14.6,70.0,24.0,0.0,9.6
2001-11-28,1016.4,22.0,20.9,19.8,17.6,82.0,90.0,0.2,1.5
2001-11-29,1014.9,23.5,22.2,21.3,20.4,89.0,84.0,0.3,0.8
2001-11-30,1015.0,25.1,22.7,21.3,20.1,86.0,56.0,0.0,5.8
2001-12-01,1015.9,22.9,21.7,20.9,18.8,84.0,70.0,0.02,3.8
2001-12-02,1016.5,22.8,21.8,21.2,18.1,80.0,84.0,0.0,5.1
2001-12-03,1016.6,22.7,21.6,20.7,18.3,82.0,72.0,0.0,3.1
2001-12-04,1014.8,26.2,23.2,21.2,18.0,73.0,36.0,0.0,9.7
2001-12-05,1015.9,23.0,22.1,21.3,18.3,79.0,75.0,0.0,6.6
2001-12-06,1017.9,22.4,21.3,18.8,16.7,75.0,93.0,0.0,0.0
2001-12-07,1018.9,20.7,19.5,17.5,14.6,74.0,88.0,0.0,4.6
2001-12-08,1018.2,21.4,20.1,19.2,16.9,82.0,94.0,7.1,0.0
2001-12-09,1018.5,22.2,20.9,19.6,18.7,87.0,98.0,9.6,0.0
2001-12-10,1018.7,23.6,21.3,19.5,18.2,83.0,92.0,7.8,0.7
2001-12-11,1018.8,20.9,20.2,19.4,17.2,83.0,88.0,0.0,0.0
2001-12-12,1019.3,22.5,21.0,20.0,18.1,84.0,84.0,0.0,0.7
2001-12-13,1022.9,21.3,18.6,14.9,13.7,73.0,84.0,0.0,0.0
2001-12-14,1027.3,17.4,15.1,13.0,9.3,68.0,90.0,0.0,0.2
2001-12-15,1025.2,18.6,17.1,15.5,11.9,72.0,83.0,0.0,6.0
2001-12-16,1022.0,20.1,18.9,17.9,15.0,78.0,94.0,0.02,0.0
2001-12-17,1020.8,21.5,20.5,18.8,17.6,83.0,96.0,1.7,0.0
2001-12-18,1022.8,19.2,17.3,15.2,15.9,92.0,99.0,18.4,0.0
2001-12-19,1024.7,19.4,17.4,15.2,13.9,80.0,73.0,0.0,3.6
2001-12-20,1024.8,20.2,18.7,17.2,14.7,78.0,84.0,0.02,3.8
2001-12-21,1026.7,18.2,14.5,11.0,7.3,62.0,51.0,0.0,5.5
2001-12-22,1027.7,14.3,11.7,8.9,0.2,45.0,14.0,0.0,9.7
2001-12-23,1025.8,16.7,13.9,11.3,1.9,45.0,31.0,0.0,9.8
2001-12-24,1025.3,17.3,15.0,12.6,6.0,56.0,38.0,0.0,9.2
2001-12-25,1027.6,17.9,15.8,13.5,9.3,66.0,17.0,0.0,9.6
2001-12-26,1027.8,17.6,15.8,14.0,10.1,70.0,46.0,0.0,8.0
2001-12-27,1027.4,17.6,16.2,14.7,10.6,70.0,39.0,0.0,7.5
2001-12-28,1027.2,18.5,15.7,13.4,6.3,54.0,6.0,0.0,9.0
2001-12-29,1024.7,18.2,15.6,13.1,5.7,53.0,3.0,0.0,8.7
2001-12-30,1022.0,18.0,16.0,13.9,8.9,63.0,3.0,0.0,9.0
2001-12-31,1019.8,21.1,17.4,15.1,10.9,67.0,7.0,0.0,9.1
2002-01-01,1020.9,22.5,18.9,16.4,11.5,63.0,23.0,0.0,8.6
2002-01-02,1025.4,20.0,18.1,16.4,7.6,51.0,8.0,0.0,9.0
2002-01-03,1025.7,18.8,16.4,14.3,7.4,55.0,14.0,0.0,9.2
2002-01-04,1024.6,19.8,16.9,14.7,10.4,66.0,7.0,0.0,9.4
2002-01-05,1021.8,21.2,18.0,15.0,8.4,55.0,15.0,0.0,9.4
2002-01-06,1022.3,20.8,18.5,16.8,13.5,73.0,18.0,0.0,9.7
2002-01-07,1023.2,22.2,19.2,16.5,13.2,69.0,6.0,0.0,8.3
2002-01-08,1025.1,19.8,18.3,17.3,11.2,64.0,8.0,0.0,8.6
2002-01-09,1024.7,17.8,17.0,15.7,12.5,75.0,32.0,0.0,9.0
2002-01-10,1021.2,20.8,18.1,16.0,15.1,82.0,57.0,0.0,8.9
2002-01-11,1017.8,22.0,19.2,16.9,15.8,81.0,18.0,0.0,8.4
2002-01-12,1017.8,22.1,20.2,18.6,17.4,84.0,84.0,0.0,1.6
2002-01-13,1016.9,23.7,21.5,19.7,17.8,80.0,82.0,0.0,5.1
2002-01-14,1014.7,22.7,21.2,20.0,18.4,84.0,89.0,1.7,0.4
2002-01-15,1014.3,20.2,19.7,18.9,18.5,93.0,98.0,1.0,0.0
2002-01-16,1014.1,24.7,21.6,19.9,19.5,88.0,56.0,0.0,7.2
2002-01-17,1013.2,23.6,20.6,18.4,18.7,89.0,47.0,0.02,7.6
2002-01-18,1014.0,20.5,19.6,18.8,18.0,90.0,92.0,1.9,0.2
2002-01-19,1017.4,19.6,17.5,16.8,15.6,89.0,92.0,0.5,0.0
2002-01-20,1020.0,17.5,15.8,12.2,12.5,80.0,93.0,0.0,0.0
2002-01-21,1022.3,15.7,12.9,9.5,4.4,57.0,4.0,0.0,9.9
2002-01-22,1023.0,16.6,14.3,11.7,6.3,59.0,45.0,0.0,8.5
2002-01-23,1023.1,17.0,15.8,14.2,8.8,63.0,60.0,0.0,7.5
2002-01-24,1020.0,17.2,16.3,15.5,11.9,76.0,92.0,0.0,0.0
2002-01-25,1016.0,18.0,16.5,14.7,14.5,88.0,100.0,0.2,0.0
2002-01-26,1017.6,15.5,14.2,12.4,11.6,85.0,95.0,13.7,0.2
2002-01-27,1020.8,13.3,12.2,11.0,11.0,93.0,99.0,6.0,0.0
2002-01-28,1023.4,13.4,12.6,11.5,10.0,84.0,96.0,0.02,0.0
2002-01-29,1025.6,15.8,13.8,11.9,9.5,76.0,90.0,0.02,0.0
2002-01-30,1025.0,17.0,15.3,13.8,10.5,73.0,48.0,0.0,6.5
2002-01-31,1024.0,17.6,15.9,14.2,11.9,77.0,27.0,0.0,8.7
2002-02-01,1022.8,17.2,15.7,13.0,11.2,75.0,91.0,0.02,0.4
2002-02-02,1023.5,15.5,13.0,10.1,9.5,80.0,87.0,2.6,1.5
2002-02-03,1021.4,15.9,15.1,14.1,9.9,71.0,87.0,0.0,1.5
2002-02-04,1019.4,17.6,16.4,15.2,11.8,74.0,88.0,0.0,0.5
2002-02-05,1018.7,17.6,16.0,14.9,13.5,85.0,100.0,1.9,0.0
2002-02-06,1017.8,17.1,16.2,15.3,13.5,84.0,89.0,0.1,0.0
2002-02-07,1017.4,18.7,17.6,16.6,14.2,80.0,93.0,0.02,0.6
2002-02-08,1017.9,20.1,18.0,16.3,14.8,82.0,81.0,0.0,0.0
2002-02-09,1017.0,20.5,18.7,17.0,15.9,84.0,76.0,0.0,3.6
2002-02-10,1019.5,18.9,18.0,16.8,13.1,74.0,88.0,0.0,0.0
2002-02-11,1023.1,18.0,16.7,15.7,10.6,67.0,70.0,0.0,3.0
2002-02-12,1022.5,18.6,16.8,15.1,10.7,68.0,16.0,0.0,10.0
2002-02-13,1020.3,20.2,17.8,15.9,13.5,76.0,21.0,0.0,8.4
2002-02-14,1022.1,20.5,18.6,16.7,14.1,75.0,47.0,0.0,10.4
2002-02-15,1023.3,19.2,17.8,16.7,14.1,79.0,64.0,0.0,8.1
2002-02-16,1021.7,20.2,18.3,16.5,13.8,75.0,72.0,0.0,4.5
2002-02-17,1020.8,24.1,20.6,17.7,15.0,71.0,23.0,0.0,10.1
2002-02-18,1022.8,20.9,19.6,18.6,15.4,77.0,35.0,0.0,7.4
2002-02-19,1025.0,20.3,18.9,17.6,13.6,71.0,40.0,0.0,9.0
2002-02-20,1025.8,18.9,17.5,15.8,12.9,75.0,85.0,0.0,4.8
2002-02-21,1023.1,21.4,19.1,16.7,13.7,71.0,41.0,0.0,7.7
2002-02-22,1021.8,23.5,20.6,18.4,16.6,78.0,14.0,0.0,10.4
2002-02-23,1019.5,21.4,20.1,18.9,17.7,86.0,55.0,0.0,5.3
2002-02-24,1020.1,21.6,20.2,19.1,16.8,81.0,79.0,0.02,6.0
2002-02-25,1020.6,20.4,18.9,17.5,15.2,80.0,58.0,0.02,8.2
2002-02-26,1018.5,23.2,20.3,18.3,17.0,81.0,32.0,0.0,10.4
2002-02-27,1016.0,23.1,21.2,19.7,18.5,85.0,74.0,0.02,5.3
2002-02-28,1015.8,24.5,21.7,19.7,18.7,83.0,56.0,0.0,8.7
2002-03-01,1016.7,23.3,21.7,20.7,19.2,86.0,85.0,0.02,6.6
2002-03-02,1016.2,23.4,21.4,20.1,18.0,81.0,53.0,0.0,6.9
2002-03-03,1016.8,21.6,20.5,19.9,17.6,84.0,80.0,0.02,1.6
2002-03-04,1016.5,21.8,20.4,19.1,16.7,80.0,81.0,0.02,4.6
2002-03-05,1015.7,25.6,21.2,17.9,16.0,73.0,74.0,0.0,6.3
2002-03-06,1019.7,20.9,17.5,14.9,5.8,47.0,43.0,0.0,6.1
2002-03-07,1021.7,20.6,18.1,15.6,7.7,51.0,32.0,0.0,10.0
2002-03-08,1022.7,21.7,19.5,17.3,11.2,60.0,60.0,0.0,5.2
2002-03-09,1021.7,22.1,20.4,19.0,13.7,66.0,85.0,0.0,3.4
2002-03-10,1019.8,23.3,21.1,19.6,17.0,78.0,66.0,0.0,6.4
2002-03-11,1018.5,24.0,21.7,19.9,17.5,78.0,57.0,0.0,8.1
2002-03-12,1017.6,24.0,21.9,20.5,19.0,84.0,68.0,0.0,7.3
2002-03-13,1015.1,23.1,22.0,21.2,19.7,87.0,82.0,0.02,2.9
2002-03-14,1012.9,24.8,22.7,21.1,19.9,85.0,87.0,0.02,0.9
2002-03-15,1011.3,26.3,24.3,22.6,21.2,83.0,86.0,0.02,2.8
2002-03-16,1012.7,26.1,23.2,20.4,21.3,89.0,94.0,1.1,0.4
2002-03-17,1017.8,21.7,20.9,20.0,18.2,84.0,98.0,0.02,0.1
2002-03-18,1021.8,22.2,20.7,19.6,15.6,73.0,90.0,0.0,1.0
2002-03-19,1020.1,24.3,21.5,19.4,14.6,65.0,44.0,0.0,5.3
2002-03-20,1016.0,25.9,22.7,20.6,18.7,79.0,66.0,0.02,3.5
2002-03-21,1011.9,27.3,23.5,21.3,19.1,76.0,46.0,0.0,8.7
2002-03-22,1009.8,25.5,23.5,22.2,20.5,84.0,82.0,0.02,0.4
2002-03-23,1011.9,23.6,20.3,18.8,19.3,94.0,96.0,130.0,0.0
2002-03-24,1011.7,20.2,19.6,19.1,18.8,95.0,93.0,33.7,0.0
2002-03-25,1012.8,23.2,20.7,19.4,18.9,90.0,84.0,0.1,2.7
2002-03-26,1011.9,22.0,21.2,20.8,19.5,90.0,89.0,0.02,0.1
2002-03-27,1011.8,24.7,22.8,21.2,21.4,92.0,91.0,0.02,2.0
2002-03-28,1011.8,23.3,22.5,21.8,21.6,95.0,89.0,2.3,0.0
2002-03-29,1011.6,26.8,24.5,21.9,22.5,89.0,91.0,57.0,0.9
2002-03-30,1013.2,24.2,22.3,21.4,21.0,93.0,96.0,13.6,0.2
2002-03-31,1015.4,22.3,21.6,21.2,19.8,89.0,90.0,0.9,0.0
2002-04-01,1016.1,25.3,22.7,20.8,19.4,82.0,54.0,0.0,8.7
2002-04-02,1013.8,28.3,24.8,22.2,21.4,82.0,71.0,0.0,5.8
2002-04-03,1010.3,28.1,25.8,24.3,22.3,81.0,76.0,0.0,6.7
2002-04-04,1009.7,28.1,25.8,24.3,22.4,82.0,72.0,0.0,7.5
2002-04-05,1010.0,28.6,26.1,24.7,22.1,79.0,80.0,0.0,8.3
2002-04-06,1010.7,27.8,25.9,21.3,22.3,81.0,85.0,9.2,3.4
2002-04-07,1011.6,28.2,26.2,24.6,22.0,78.0,81.0,0.0,8.8
2002-04-08,1011.8,28.5,26.4,24.7,22.1,78.0,61.0,0.0,8.7
2002-04-09,1012.2,28.7,25.8,23.2,22.4,82.0,79.0,0.1,4.9
2002-04-10,1013.4,23.4,22.3,20.6,20.6,90.0,99.0,2.9,0.0
2002-04-11,1017.0,21.1,18.8,17.8,15.2,80.0,94.0,0.02,0.0
2002-04-12,1018.6,21.9,19.8,17.8,15.0,74.0,69.0,0.0,0.0
2002-04-13,1016.1,24.3,21.6,19.5,16.3,73.0,32.0,0.0,9.9
2002-04-14,1012.6,26.2,23.4,21.0,20.6,84.0,60.0,0.0,6.6
2002-04-15,1012.4,28.3,25.3,23.3,22.7,86.0,76.0,0.02,7.5
2002-04-16,1013.1,28.8,25.7,24.0,22.9,85.0,76.0,0.0,6.2
2002-04-17,1012.7,29.0,26.1,24.2,22.9,83.0,83.0,0.0,3.6
2002-04-18,1015.0,25.3,23.8,22.9,21.3,86.0,90.0,0.02,3.0
2002-04-19,1016.2,24.8,23.2,22.0,20.5,85.0,88.0,0.02,4.6
2002-04-20,1013.1,27.6,24.9,23.0,21.7,83.0,52.0,0.02,6.8
2002-04-21,1010.6,29.5,25.9,23.4,21.7,78.0,32.0,0.0,10.4
2002-04-22,1011.0,29.4,26.5,24.5,22.8,80.0,56.0,0.0,10.4
2002-04-23,1012.5,29.6,27.2,25.5,23.5,81.0,52.0,0.0,10.3
2002-04-24,1011.9,29.7,27.1,25.2,23.6,81.0,58.0,0.0,9.2
2002-04-25,1014.2,26.5,24.5,23.5,21.5,84.0,92.0,0.02,0.0
2002-04-26,1014.8,23.8,22.9,22.4,20.0,84.0,98.0,0.02,0.0
2002-04-27,1014.1,24.8,23.4,22.5,20.5,83.0,92.0,0.0,2.8
2002-04-28,1013.4,25.8,24.1,23.1,21.4,85.0,88.0,0.2,3.8
2002-04-29,1011.6,28.2,25.5,23.9,22.9,85.0,79.0,0.02,8.3
2002-04-30,1010.4,28.6,26.4,24.9,23.3,84.0,53.0,0.02,10.6
2002-05-01,1010.1,28.4,26.3,25.0,23.1,83.0,53.0,0.02,8.1
2002-05-02,1011.9,29.9,27.2,25.3,23.4,81.0,53.0,0.0,11.5
2002-05-03,1012.6,30.2,27.5,25.7,23.4,79.0,48.0,0.0,10.3
2002-05-04,1012.3,29.9,27.4,25.7,23.2,79.0,68.0,0.0,10.3
2002-05-05,1011.0,29.3,27.1,25.9,23.1,79.0,79.0,0.02,10.0
2002-05-06,1009.9,29.1,27.1,25.7,23.5,81.0,64.0,0.2,9.5
2002-05-07,1009.6,30.6,27.7,25.8,23.2,77.0,29.0,0.0,11.4
2002-05-08,1011.2,30.0,27.7,26.1,23.3,77.0,65.0,0.02,11.4
2002-05-09,1011.2,28.0,26.4,25.2,24.6,90.0,88.0,19.3,2.0
2002-05-10,1010.1,29.5,26.8,24.2,24.0,86.0,89.0,56.3,3.1
2002-05-11,1010.3,30.2,27.6,24.0,23.4,79.0,82.0,31.3,7.7
2002-05-12,1012.2,28.4,26.6,25.5,24.7,89.0,93.0,29.7,0.7
2002-05-13,1011.6,28.8,26.5,24.7,24.2,87.0,81.0,6.0,2.1
2002-05-14,1008.4,29.9,27.6,24.1,24.5,83.0,84.0,21.2,4.0
2002-05-15,1007.9,28.4,26.4,23.9,22.5,80.0,90.0,1.4,1.7
2002-05-16,1008.5,29.0,26.4,23.5,23.5,85.0,90.0,18.2,1.3
2002-05-17,1008.0,26.5,24.4,22.3,22.5,89.0,92.0,23.0,0.3
2002-05-18,1007.6,26.8,25.4,24.6,23.5,89.0,85.0,5.1,0.1
2002-05-19,1004.9,27.7,25.7,24.5,24.8,94.0,88.0,34.3,1.0
2002-05-20,1003.9,27.8,26.2,25.0,24.8,92.0,95.0,7.2,0.0
2002-05-21,1003.3,30.7,29.2,27.2,25.6,81.0,89.0,0.0,0.9
2002-05-22,1005.1,30.9,29.0,26.4,25.7,82.0,89.0,13.9,1.5
2002-05-23,1008.4,30.3,27.7,25.7,23.8,80.0,91.0,3.4,5.1
2002-05-24,1011.3,28.2,26.6,25.1,21.7,75.0,89.0,0.02,1.9
2002-05-25,1011.1,28.9,26.4,24.8,19.8,68.0,88.0,0.02,3.0
2002-05-26,1010.2,29.3,26.8,25.2,18.5,61.0,83.0,0.02,5.3
2002-05-27,1009.3,29.9,27.2,25.2,21.8,73.0,63.0,0.02,11.2
2002-05-28,1008.7,29.2,27.3,26.1,22.7,76.0,70.0,0.0,7.9
2002-05-29,1007.7,30.1,27.8,25.9,23.3,77.0,57.0,0.0,5.0
2002-05-30,1006.3,31.8,28.0,25.8,24.2,80.0,78.0,4.9,6.5
2002-05-31,1004.6,31.0,28.0,26.5,23.5,77.0,78.0,0.2,5.4
2002-06-01,1003.8,30.9,28.1,26.7,25.0,84.0,84.0,3.8,5.0
2002-06-02,1004.4,27.9,26.4,24.2,24.4,89.0,89.0,3.0,0.1
2002-06-03,1004.9,27.8,26.6,25.7,22.9,80.0,85.0,0.02,0.1
2002-06-04,1005.1,29.5,27.6,26.2,23.6,79.0,84.0,0.02,5.4
2002-06-05,1004.9,28.4,27.4,26.5,24.3,83.0,82.0,1.0,2.7
2002-06-06,1004.1,29.9,27.8,25.9,24.5,83.0,75.0,3.3,9.0
2002-06-07,1004.7,31.2,28.5,26.6,23.7,76.0,42.0,0.0,9.1
2002-06-08,1005.2,31.4,28.7,27.1,24.6,79.0,53.0,0.0,9.8
2002-06-09,1005.9,28.5,26.8,24.5,24.8,89.0,82.0,24.7,1.7
2002-06-10,1005.4,30.2,27.9,25.6,25.0,84.0,87.0,9.7,0.8
2002-06-11,1006.3,29.0,27.7,23.9,25.3,87.0,95.0,109.2,0.0
2002-06-12,1007.6,30.2,28.1,26.4,25.2,85.0,89.0,6.4,0.4
2002-06-13,1007.5,31.3,29.0,27.8,24.9,79.0,86.0,0.02,5.2
2002-06-14,1007.0,31.8,29.3,27.6,24.2,74.0,84.0,0.02,10.4
2002-06-15,1006.3,31.2,29.5,28.5,24.8,76.0,86.0,0.02,5.4
2002-06-16,1006.7,31.1,29.1,26.8,25.1,79.0,85.0,11.9,4.3
2002-06-17,1006.6,31.5,29.4,26.8,25.1,78.0,86.0,9.6,4.3
2002-06-18,1006.8,30.9,29.4,27.9,25.2,78.0,85.0,0.5,5.5
2002-06-19,1006.0,31.3,29.3,27.5,25.2,79.0,83.0,6.8,6.5
2002-06-20,1005.2,30.0,28.7,26.1,25.5,83.0,84.0,15.6,0.5
2002-06-21,1005.4,32.6,29.6,28.1,25.9,81.0,71.0,2.5,10.8
2002-06-22,1007.2,31.2,28.9,26.8,26.1,85.0,72.0,5.5,8.6
2002-06-23,1008.6,32.4,29.3,28.1,26.4,85.0,82.0,9.4,6.8
2002-06-24,1008.4,33.1,30.2,28.6,25.2,75.0,51.0,0.02,11.7
2002-06-25,1008.8,33.5,30.1,27.2,25.2,76.0,43.0,11.8,11.9
2002-06-26,1009.3,33.4,30.5,28.9,25.3,74.0,50.0,0.0,11.4
2002-06-27,1009.5,33.1,30.5,28.9,25.3,74.0,62.0,0.02,11.2
2002-06-28,1008.9,32.5,30.4,29.2,25.1,74.0,81.0,0.02,9.5
2002-06-29,1007.2,32.2,30.0,27.2,25.2,76.0,86.0,2.3,9.8
2002-06-30,1005.1,32.2,29.9,29.0,25.1,76.0,88.0,0.6,3.3
2002-07-01,1004.7,31.5,29.5,25.9,25.6,80.0,88.0,11.5,2.8
2002-07-02,1005.8,31.7,28.7,26.3,25.4,83.0,88.0,4.7,3.1
2002-07-03,1004.4,32.5,29.3,27.3,25.4,80.0,78.0,0.02,5.5
2002-07-04,1001.3,32.5,29.5,27.1,25.1,78.0,50.0,12.0,8.5
2002-07-05,1000.3,33.6,30.4,28.2,26.1,78.0,60.0,0.0,8.9
2002-07-06,999.8,30.7,28.8,26.7,26.3,86.0,86.0,5.6,3.5
2002-07-07,997.9,30.3,28.3,26.8,25.4,85.0,86.0,12.5,2.3
2002-07-08,996.9,32.2,28.5,25.8,24.3,79.0,86.0,0.5,3.5
2002-07-09,996.7,32.7,28.9,26.5,24.2,77.0,80.0,9.3,7.9
2002-07-10,998.1,32.0,29.5,26.9,24.2,74.0,73.0,0.0,8.2
2002-07-11,1000.1,32.8,30.3,27.2,25.4,76.0,69.0,0.02,9.5
2002-07-12,1001.0,33.3,30.4,28.4,24.9,73.0,39.0,0.0,11.3
2002-07-13,1000.4,33.3,30.8,28.7,25.8,75.0,60.0,0.0,10.0
2002-07-14,1000.0,33.1,30.8,28.5,26.6,79.0,57.0,0.02,10.8
2002-07-15,1001.4,32.7,30.5,29.0,25.9,77.0,55.0,0.02,11.6
2002-07-16,1002.9,30.3,28.2,26.1,25.1,84.0,82.0,24.3,1.7
2002-07-17,1004.3,32.1,29.3,25.2,25.8,82.0,90.0,38.2,1.7
2002-07-18,1003.6,30.9,29.7,28.7,25.7,79.0,88.0,0.9,3.3
2002-07-19,1005.0,30.3,29.5,28.6,25.6,80.0,90.0,0.2,0.0
2002-07-20,1007.2,30.4,29.3,26.7,25.9,82.0,88.0,8.8,1.7
2002-07-21,1007.5,32.3,29.2,26.6,25.6,82.0,83.0,0.8,10.0
